Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Percentage Change,Hash Rate
BTC,2018-08-29,7059.2312,7079.5406,7133.6466,6923.6455,-0.0035,51165065.37
BTC,2018-08-30,6938.9146,7040.075,7063.4405,6805.1985,-0.017,46483294.68
BTC,2018-08-31,7028.4473,6938.7629,7089.1748,6877.2867,0.0129,51499477.56
BTC,2018-09-01,7198.0584,7028.4473,7273.5269,7002.3411,0.0241,51833889.75
BTC,2018-09-02,7282.8585,7198.0579,7339.812,7130.1723,0.0118,50496240.99
BTC,2018-09-03,7260.2516,7282.2318,7335.4551,7198.265,-0.0031,48155355.64
BTC,2018-09-04,7361.2719,7263.0673,7417.667,7240.3767,0.0139,48155355.64
BTC,2018-09-05,6913.115,7359.9744,7399.5386,6860.7728,-0.0609,42135936.19
BTC,2018-09-06,6471.4939,6913.115,6927.0941,6301.9363,-0.0639,44142409.34
BTC,2018-09-07,6400.2687,6515.3935,6539.7988,6318.9522,-0.011,50161828.79
BTC,2018-09-08,6181.7442,6400.3353,6479.2026,6120.2937,-0.0341,53036795.53
BTC,2018-09-09,6253.9372,6183.9778,6447.3138,6144.924,0.0117,52338942.95
BTC,2018-09-10,6275.0831,6253.9359,6379.8101,6226.2448,0.0034,56874984.68
BTC,2018-09-11,6275.6696,6275.0863,6278.477,6270.7842,0.0001,47105048.66
BTC,2018-09-12,6277.4944,6275.668,6278.128,6270.935,0.0003,49198606.38
BTC,2018-09-13,6283.1842,6277.2329,6284.2477,6277.2304,0.0009,58619616.11
BTC,2018-09-14,6285.9825,6283.1845,6287.3647,6279.9388,0.0004,51641090.38
BTC,2018-09-15,6280.3101,6284.4864,6286.2526,6279.348,-0.0009,46058269.8
BTC,2018-09-16,6281.4094,6280.0413,6282.095,6277.6007,0.0002,48849680.09
BTC,2018-09-17,6273.2201,6281.4094,6282.8009,6271.0796,-0.0013,48500753.8
BTC,2018-09-18,6278.5955,6273.2201,6280.9623,6271.8945,0.0009,47105048.66
BTC,2018-09-19,6282.6107,6277.4841,6291.6152,6265.094,0.0006,49547532.66
BTC,2018-09-20,6288.0702,6283.1191,6288.6865,6276.0945,0.0009,54432500.67
BTC,2018-09-21,6317.6997,6288.0701,6327.3669,6286.8241,0.0047,54756137.2
BTC,2018-09-22,6293.8364,6317.6999,6319.3257,6292.4707,-0.0038,51200543.88
BTC,2018-09-23,6289.6213,6293.8364,6294.3463,6287.2521,-0.0007,55111696.54
BTC,2018-09-24,6466.9946,6289.6207,6662.4231,6286.529,0.0282,53333899.87
BTC,2018-09-25,6391.386,6466.9945,6480.6881,6331.8022,-0.0117,52622781.21
BTC,2018-09-26,6509.7766,6391.386,6559.4844,6389.4296,0.0185,60089527.19
BTC,2018-09-27,6698.416,6509.777,6737.9438,6435.7579,0.029,49422747.22
BTC,2018-09-28,6502.6882,6698.4168,6799.9307,6487.9536,-0.0292,50844984.55
BTC,2018-09-29,6576.6143,6502.687,6633.7609,6468.4036,0.0114,54756137.2
BTC,2018-09-30,6647.3879,6576.6161,6664.3942,6537.7921,0.0108,54045018.54
BTC,2018-10-01,6603.7543,6647.3878,6659.7969,6510.6472,-0.0066,57956171.2
BTC,2018-10-02,6576.3542,6539.3227,6585.4753,6532.1489,-0.0041,56178374.53
BTC,2018-10-03,6481.2458,6577.9972,6578.0015,6433.656,-0.0145,48711628.55
BTC,2018-10-04,6594.9358,6506.4545,6642.0054,6501.9346,0.0175,51556103.21
BTC,2018-10-05,6630.5753,6594.9358,6680.7752,6554.811,0.0054,55588275.24
BTC,2018-10-06,6595.2603,6634.1342,6644.5645,6571.4727,-0.0053,48176505.21
BTC,2018-10-07,6591.6863,6595.2604,6637.2233,6547.1878,-0.0005,46323562.7
BTC,2018-10-08,6662.8685,6614.1037,6696.4958,6591.207,0.0108,52623567.23
BTC,2018-10-09,6663.0211,6662.8685,6676.2309,6601.4794,0,50029447.71
BTC,2018-10-10,6619.4958,6663.021,6663.021,6546.9633,-0.0065,48176505.21
BTC,2018-10-11,6285.8592,6628.4701,6628.583,6221.4855,-0.0504,53364744.23
BTC,2018-10-12,6309.1989,6285.5063,6350.7842,6207.7183,0.0037,58923571.75
BTC,2018-10-13,6331.1312,6309.1984,6336.0911,6271.4844,0.0035,48917682.21
BTC,2018-10-14,6361.417,6329.9771,6408.6016,6319.7132,0.0048,52252978.72
BTC,2018-10-15,6721.5875,6341.3807,7586.5246,6306.1847,0.0566,42247089.18
BTC,2018-10-16,6724.8331,6723.0975,6897.0334,6679.9221,0.0005,60035337.26
BTC,2018-10-17,6444.747,6724.8331,6802.1586,6432.0472,-0.0416,50029447.71
BTC,2018-10-18,6374.6489,6450.0647,6486.4749,6335.1735,-0.0109,51141213.22
BTC,2018-10-19,6372.6868,6374.6489,6407.228,6339.265,-0.0003,49274490.48
BTC,2018-10-20,6407.4791,6360.8355,6438.7903,6342.0615,0.0055,50702736.58
BTC,2018-10-21,6412.5305,6406.3904,6472.8345,6398.0034,0.0008,51059798.11
BTC,2018-10-22,6396.8802,6412.2043,6437.0746,6362.3329,-0.0024,49274490.48
BTC,2018-10-23,6396.2523,6405.5656,6434.9777,6352.138,-0.0001,55344536.41
BTC,2018-10-24,6407.6672,6402.0226,6460.2498,6383.9463,0.0018,54987474.89
BTC,2018-10-25,6405.5007,6412.566,6421.7832,6358.2592,-0.0003,40347952.35
BTC,2018-10-26,6392.1793,6405.3366,6448.0285,6370.1957,-0.0021,48917428.96
BTC,2018-10-27,6436.3555,6392.8457,6442.8894,6389.3444,0.0069,51059798.11
BTC,2018-10-28,6429.6871,6441.7392,6442.0904,6408.7706,-0.001,48560367.43
BTC,2018-10-29,6266.1897,6430.1504,6439.4577,6211.5605,-0.0254,49988613.53
BTC,2018-10-30,6276.4645,6265.9102,6313.2725,6247.5176,0.0016,52130982.68
BTC,2018-10-31,6321.7137,6276.7347,6394.7834,6207.0573,0.0072,54987474.89
BTC,2018-11-01,6341.0948,6322.0936,6376.6562,6296.5893,0.0031,58201028.61
BTC,2018-11-02,6360.1413,6340.4007,6409.1565,6336.6498,0.003,54999360.85
BTC,2018-11-03,6344.7389,6360.7198,6371.238,6292.1518,-0.0024,51070835.08
BTC,2018-11-04,6405.1398,6344.7389,6473.7784,6318.6276,0.0095,57499331.8
BTC,2018-11-05,6396.3521,6405.1403,6440.9572,6374.6989,-0.0014,43928060.94
BTC,2018-11-06,6425.9178,6404.3772,6449.9987,6377.5428,0.0046,51427973.78
BTC,2018-11-07,6514.4895,6426.6552,6553.9519,6424.6586,0.0138,45713754.47
BTC,2018-11-08,6412.5243,6518.3361,6530.7337,6400.9365,-0.0157,46428031.89
BTC,2018-11-09,6343.6325,6412.524,6433.2532,6309.6527,-0.0107,43213783.53
BTC,2018-11-10,6365.6552,6338.7819,6396.8774,6335.2181,0.0035,45356615.77
BTC,2018-11-11,6327.4806,6360.0054,6380.8134,6292.7218,-0.006,46785170.59
BTC,2018-11-12,6327.1547,6370.2733,6391.7666,6305.0103,-0.0001,52142251.2
BTC,2018-11-13,6282.4387,6327.1547,6331.4876,6245.2382,-0.0071,49999418.96
BTC,2018-11-14,5524.8011,6281.6044,6295.9539,5390.1166,-0.1206,42856644.82
BTC,2018-11-15,5511.1528,5524.7648,5692.069,5244.6943,-0.0025,48213725.42
BTC,2018-11-16,5448.6006,5573.0172,5608.7226,5423.0504,-0.0114,45356615.77
BTC,2018-11-17,5497.4113,5513.4239,5564.029,5466.5006,0.009,41672924.13
BTC,2018-11-18,5553.0149,5497.3678,5638.977,5495.6778,0.0101,47956936.5
BTC,2018-11-19,4800.3429,5553.0147,5610.1496,4708.8643,-0.1355,40680711.65
BTC,2018-11-20,4246.3128,4744.6198,4888.6227,4076.5947,-0.1154,41672924.13
BTC,2018-11-21,4478.2996,4364.7415,4631.9025,4250.1651,0.0546,43657349.09
BTC,2018-11-22,4405.744,4476.2272,4591.8791,4354.5686,-0.0162,34727436.77
BTC,2018-11-23,4329.9172,4405.7445,4405.7446,4119.9997,-0.0172,40349974.16
BTC,2018-11-24,3728.8726,4329.9254,4378.5099,3668.614,-0.1388,41342186.64
BTC,2018-11-25,3951.205,3788.2891,4101.9994,3447.576,0.0596,47295461.51
BTC,2018-11-26,3640.5572,3951.2115,4064.7482,3530.7216,-0.0786,42003661.62
BTC,2018-11-27,3792.1924,3640.9379,3830.8201,3559.3241,0.0417,36711861.73
BTC,2018-11-28,4174.32,3792.196,4341.4399,3752.4462,0.1008,43326611.59
BTC,2018-11-29,4218.6084,4220.3233,4400.4626,4082.3198,0.0106,39027024.18
BTC,2018-11-30,3952.4479,4241.7447,4299.9764,3878.6581,-0.0631,34727436.77
BTC,2018-12-01,4178.6038,3953.5215,4251.3699,3904.3942,0.0572,33404486.8
BTC,2018-12-02,4118.5182,4138.4771,4255.954,4038.0986,-0.0144,41011449.14
BTC,2018-12-03,3847.0327,4092.8511,4104.859,3755.3261,-0.0659,37704074.21
BTC,2018-12-04,3889.2921,3847.0205,4034.5316,3724.0033,0.011,31998005.4
BTC,2018-12-05,3713.5734,3889.2923,3913.5318,3675.5415,-0.0452,38734427.59
BTC,2018-12-06,3578.2066,3696.3515,3838.121,3547.0139,-0.0365,36488953.53
BTC,2018-12-07,3391.8741,3578.2072,3621.5013,3201.7628,-0.0521,37892374.82
BTC,2018-12-08,3452.6162,3391.8782,3475.9302,3251.8358,0.0179,31998005.4
BTC,2018-12-09,3507.3064,3452.5885,3642.4149,3374.367,0.0158,35646900.75
BTC,2018-12-10,3419.7338,3528.1202,3591.2367,3355.6426,-0.025,35927585.01
BTC,2018-12-11,3360.9466,3409.1629,3428.1004,3294.0375,-0.0172,34804847.98
BTC,2018-12-12,3414.8337,3360.9562,3474.3914,3324.9252,0.016,35085532.24
BTC,2018-12-13,3263.5479,3427.0497,3435.1425,3233.2637,-0.0443,33682110.95
BTC,2018-12-14,3212.2071,3262.2717,3300.6514,3138.0995,-0.0157,36769637.78
BTC,2018-12-15,3194.9623,3212.2072,3227.8674,3122.3427,-0.0054,40979901.65
BTC,2018-12-16,3200.6425,3178.2994,3256.6003,3176.353,0.0018,41821954.43
BTC,2018-12-17,3478.4612,3199.1763,3579.8149,3181.7014,0.0868,32278689.66
BTC,2018-12-18,3562.8949,3478.461,3573.2403,3429.8587,0.0243,44909481.26
BTC,2018-12-19,3709.3168,3664.6588,3929.0985,3642.8287,0.0411,32491732.53
BTC,2018-12-20,4065.8,3709.3235,4160.2967,3662.7434,0.0961,37822407.4
BTC,2018-12-21,3824.7398,4065.7736,4164.5507,3774.3237,-0.0593,34268624.16
BTC,2018-12-22,3862.7263,3838.2304,3929.8596,3791.9054,0.0099,35537832.46
BTC,2018-12-23,3949.7943,3862.7263,4052.2305,3862.723,0.0225,44422290.57
BTC,2018-12-24,4054.2963,3942.7378,4241.4361,3942.6694,0.0265,44676132.24
BTC,2018-12-25,3767.35,4030.0034,4045.5721,3677.0436,-0.0708,38583932.39
BTC,2018-12-26,3807.153,3767.8721,3869.4012,3682.6818,0.0106,40360824.01
BTC,2018-12-27,3587.1982,3809.2952,3842.3118,3571.1524,-0.0578,39853140.69
BTC,2018-12-28,3865.5293,3587.2354,3945.2446,3558.7377,0.0776,44168448.91
BTC,2018-12-29,3868.55,3889.075,3932.511,3829.1686,0.0008,42391557.29
BTC,2018-12-30,3790.4968,3754.8561,3853.6855,3747.7683,-0.0202,35030149.14
BTC,2018-12-31,3689.5646,3689.9723,3690.3068,3689.4751,-0.0266,44676132.24
BTC,2019-01-01,3715.5644,3693.3301,3741.8819,3644.8763,0.007,43291796.76
BTC,2019-01-02,3882.3048,3715.5644,3900.7091,3711.2741,0.0449,41615985.27
BTC,2019-01-03,3795.5927,3882.3036,3916.1977,3760.944,-0.0223,42174589.1
BTC,2019-01-04,3812.3811,3781.0207,3844.9861,3725.7397,0.0044,43291796.76
BTC,2019-01-05,3809.9143,3812.3811,3866.4174,3775.8289,-0.0006,41615985.27
BTC,2019-01-06,4014.1332,3797.0341,4063.9454,3758.5165,0.0536,45526212.08
BTC,2019-01-07,3989.6317,4032.4592,4060.8648,3526.1393,-0.0061,39381569.96
BTC,2019-01-08,3992.9861,3989.6318,4096.383,3947.0359,0.0008,39381569.96
BTC,2019-01-09,3995.3252,3981.9383,4023.7345,3965.9763,0.0006,47202023.57
BTC,2019-01-10,3617.3463,3995.3252,4025.5283,3570.077,-0.0946,45805513.99
BTC,2019-01-11,3606.1649,3617.269,3676.7323,3572.675,-0.0031,43571098.68
BTC,2019-01-12,3611.5282,3609.1296,3644.3441,3564.6279,0.0015,41336683.36
BTC,2019-01-13,3497.6694,3614.4208,3642.0477,3480.8329,-0.0315,38543664.21
BTC,2019-01-14,3654.3471,3497.6696,3696.069,3488.7187,0.0448,38264362.3
BTC,2019-01-15,3568.7513,3653.6803,3679.7037,3544.4296,-0.0234,43581703.06
BTC,2019-01-16,3593.7217,3568.6827,3662.9187,3567.1488,0.007,38609293.98
BTC,2019-01-17,3623.7173,3603.5516,3644.7313,3546.3097,0.0083,38901788.64
BTC,2019-01-18,3605.8552,3623.7175,3641.961,3578.4253,-0.0049,37146820.73
BTC,2019-01-19,3690.9086,3605.8551,3735.3565,3602.4205,0.0236,40364261.89
BTC,2019-01-20,3544.2217,3680.2847,3701.4548,3490.7037,-0.0397,38901788.64
BTC,2019-01-21,3528.4635,3544.2218,3558.2338,3496.6026,-0.0044,45921660.27
BTC,2019-01-22,3581.5519,3528.4639,3605.7417,3444.6865,0.015,43874197.71
BTC,2019-01-23,3549.7708,3572.689,3608.8769,3521.8355,-0.0089,38024304.68
BTC,2019-01-24,3562.9205,3555.862,3591.5939,3530.5473,0.0037,42704219.1
BTC,2019-01-25,3566.6662,3571.8089,3574.1244,3522.4242,0.0011,47384133.53
BTC,2019-01-26,3563.278,3566.6662,3648.4999,3541.171,-0.0009,40364261.89
BTC,2019-01-27,3539.6209,3563.1602,3564.9549,3481.3845,-0.0066,43874197.71
BTC,2019-01-28,3425.2622,3530.2037,3541.4172,3374.4639,-0.0323,40071767.24
BTC,2019-01-29,3395.0186,3429.7077,3438.0684,3346.1432,-0.0088,42070546.82
BTC,2019-01-30,3441.0322,3395.2248,3460.232,3371.6887,0.0136,42201068.25
BTC,2019-01-31,3420.6332,3434.5218,3471.2475,3394.2846,-0.0059,39310584.12
BTC,2019-02-01,3439.8057,3412.7222,3454.4143,3375.7317,0.0056,44802503.96
BTC,2019-02-02,3433.0353,3440.0768,3453.6943,3409.5411,-0.002,45669649.2
BTC,2019-02-03,3404.4993,3433.0449,3487.572,3386.5794,-0.0083,41622971.42
BTC,2019-02-04,3412.2304,3417.0229,3442.6381,3393.9942,0.0023,39888680.94
BTC,2019-02-05,3419.7679,3412.2304,3433.6896,3398.9557,0.0022,42490116.66
BTC,2019-02-06,3367.519,3428.9813,3441.9205,3344.1244,-0.0153,42490116.66
BTC,2019-02-07,3360.5341,3365.5295,3380.7838,3349.756,-0.0021,47403939.67
BTC,2019-02-08,3591.0222,3360.5344,3702.4816,3343.3435,0.0686,50294423.8
BTC,2019-02-09,3617.4647,3621.6274,3638.4943,3590.2892,0.0074,47114891.26
BTC,2019-02-10,3621.154,3617.4645,3631.0382,3577.9801,0.001,43357261.9
BTC,2019-02-11,3593.1832,3621.1737,3653.1166,3579.429,-0.0077,41018987.3
BTC,2019-02-12,3579.3419,3593.1833,3616.4232,3546.2494,-0.0039,43691361.64
BTC,2019-02-13,3569.5548,3589.2241,3625.7905,3556.8986,-0.0027,38568926.14
BTC,2019-02-14,3558.3969,3569.5548,3587.7735,3536.4281,-0.0031,46101919.52
BTC,2019-02-15,3566.2478,3555.1995,3617.5201,3542.4125,0.0022,42486082.7
BTC,2019-02-16,3596.4052,3566.2372,3607.9635,3564.6097,0.0085,38267606.4
BTC,2019-02-17,3606.152,3596.3886,3662.6204,3558.7572,0.0027,45197960.32
BTC,2019-02-18,3865.3182,3606.133,3925.1214,3598.9243,0.0719,47909837.94
BTC,2019-02-19,3904.4829,3869.8341,3975.8896,3842.3007,0.0101,46704559
BTC,2019-02-20,3924.7398,3904.4656,3964.5555,3861.1203,0.0052,47005878.73
BTC,2019-02-21,3889.7585,3924.7398,3979.0579,3870.9502,-0.0089,39171565.61
BTC,2019-02-22,3933.6076,3898.5079,3953.5348,3889.6197,0.0113,35857048.52
BTC,2019-02-23,4105.1128,3933.6061,4146.0113,3912.7441,0.0436,48813797.14
BTC,2019-02-24,3763.6205,4105.0952,4178.6586,3697.82,-0.0832,43088722.17
BTC,2019-02-25,3819.8653,3763.6222,3852.3703,3729.6852,0.0149,41298258.3
BTC,2019-02-26,3797.5818,3819.8793,3831.0291,3762.2122,-0.0058,43162133.91
BTC,2019-02-27,3772.9363,3796.6373,3824.1659,3666.524,-0.0065,48595129.79
BTC,2019-02-28,3799.6785,3773.4415,3879.2312,3753.8,0.0071,42558467.71
BTC,2019-03-01,3811.612,3799.367,3840.0448,3788.9185,0.0031,45274965.64
BTC,2019-03-02,3804.4192,3806.6915,3819.1944,3759.4092,-0.0019,48896962.9
BTC,2019-03-03,3782.6641,3807.8458,3818.6955,3766.242,-0.0057,39841969.77
BTC,2019-03-04,3689.8629,3783.3551,3804.3536,3663.4777,-0.0245,44067633.23
BTC,2019-03-05,3832.0809,3701.0499,3866.7187,3688.6972,0.0385,41351135.29
BTC,2019-03-06,3848.9564,3832.5924,3881.9658,3802.5161,0.0044,44973132.54
BTC,2019-03-07,3859.84,3848.9564,3890.7455,3827.6703,0.0028,38634637.35
BTC,2019-03-08,3828.3719,3859.8006,3917.9976,3778.5165,-0.0082,42860300.81
BTC,2019-03-09,3898.8685,3841.8871,3948.8841,3832.1449,0.0184,44067633.23
BTC,2019-03-10,3899.6559,3916.7562,3921.9342,3865.9158,0.0002,41652968.39
BTC,2019-03-11,3851.2492,3899.4593,3913.4555,3819.9289,-0.0124,41045042.97
BTC,2019-03-12,3866.2959,3851.6239,3879.9716,3795.6759,0.0039,42839445.35
BTC,2019-03-13,3846.2744,3866.296,3873.7191,3823.8088,-0.0052,43141131.59
BTC,2019-03-14,3855.7444,3846.2745,3897.7257,3792.3919,0.0025,40727641.71
BTC,2019-03-15,3892.0523,3855.7443,3908.2783,3843.449,0.0094,46761366.41
BTC,2019-03-16,3985.8512,3892.0522,4033.6828,3891.8184,0.0241,46157993.94
BTC,2019-03-17,3970.389,3989.5367,3992.6055,3931.5822,-0.0039,49174856.29
BTC,2019-03-18,3974.4158,3970.3836,4020.8924,3931.674,0.001,44046190.29
BTC,2019-03-19,3996.0371,3970.282,4020.0071,3949.8929,0.0054,48571483.82
BTC,2019-03-20,4027.7874,3996.0371,4034.5265,3964.7936,0.0079,52493404.87
BTC,2019-03-21,3974.8114,4026.5887,4053.5381,3904.8361,-0.0132,48571483.82
BTC,2019-03-22,3987.3052,3974.8112,4002.5323,3957.9443,0.0031,43141131.59
BTC,2019-03-23,3977.7074,3977.276,4006.9846,3961.8024,-0.0024,48571483.82
BTC,2019-03-24,3968.4387,3977.7074,3990.9653,3940.8797,-0.0023,43744504.06
BTC,2019-03-25,3913.7817,3972.6966,3982.2328,3903.2939,-0.0138,47490106.99
BTC,2019-03-26,3915.3753,3913.7817,3928.9794,3876.7209,0.0004,46933020.83
BTC,2019-03-27,4018.5905,3925.8654,4030.3576,3914.5777,0.0264,42493410.75
BTC,2019-03-28,4008.3709,4018.5905,4033.3865,3990.0086,-0.0025,47250135.84
BTC,2019-03-29,4080.2601,4008.3711,4100.1491,4006.6192,0.0179,46298790.82
BTC,2019-03-30,4081.2216,4090.7504,4128.4151,4030.0613,0.0002,46615905.83
BTC,2019-03-31,4094.7048,4081.2216,4104.5363,4073.2455,0.0033,44078985.78
BTC,2019-04-01,4135.1849,4094.7048,4148.6618,4052.6017,0.0099,44078985.78
BTC,2019-04-02,4818.7706,4135.1829,4961.7803,4132.5567,0.1653,43127640.77
BTC,2019-04-03,5102.1508,4818.7735,5325.2339,4810.245,0.0588,49787055.88
BTC,2019-04-04,4875.5994,4966.9016,5071.5896,4787.708,-0.0444,45030330.8
BTC,2019-04-05,5030.9333,4875.5961,5060.7032,4875.5961,0.0319,44396100.79
BTC,2019-04-06,5028.3211,5032.7912,5229.9576,4934.263,-0.0005,50104170.89
BTC,2019-04-07,5198.1732,5028.3203,5247.4649,5019.3333,0.0338,44081037.56
BTC,2019-04-08,5260.205,5192.9291,5343.2471,5088.6781,0.0119,44809649.52
BTC,2019-04-09,5179.9976,5260.2003,5285.8634,5117.0062,-0.0152,47034242.04
BTC,2019-04-10,5283.5438,5179.9967,5450.9892,5170.6154,0.02,41949459.12
BTC,2019-04-11,5049.6058,5320.6135,5342.5239,4954.1609,-0.0443,47034242.04
BTC,2019-04-12,5077.5159,5042.4023,5098.606,4894.7332,0.0055,49894432.44
BTC,2019-04-13,5066.867,5077.5211,5117.621,5021.765,-0.0021,47987638.84
BTC,2019-04-14,5158.3874,5066.8775,5167.4313,5014.1654,0.0181,42902855.92
BTC,2019-04-15,5045.6752,5145.8704,5181.927,4957.6869,-0.0219,38771469.79
BTC,2019-04-16,5184.2045,5035.4607,5218.9615,5019.9529,0.0275,46080845.25
BTC,2019-04-17,5220.9599,5184.2045,5253.862,5167.6834,0.0071,46080845.25
BTC,2019-04-18,5276.559,5218.0798,5310.487,5214.8029,0.0106,43856252.72
BTC,2019-04-19,5266.6612,5279.1814,5345.7593,5212.1885,-0.0019,47352040.98
BTC,2019-04-20,5292.1483,5266.6613,5353.2868,5259.4268,0.0048,48305437.78
BTC,2019-04-21,5276.5583,5292.1483,5330.9173,5195.6335,-0.0029,41631660.19
BTC,2019-04-22,5398.4334,5282.0883,5408.842,5239.1653,0.0231,51199133.02
BTC,2019-04-23,5552.5219,5398.4334,5622.4819,5359.2519,0.0285,42318655.54
BTC,2019-04-24,5432.991,5552.5195,5614.9922,5373.8647,-0.0215,36634060.02
BTC,2019-04-25,5132.2275,5432.991,5505.132,5055.1926,-0.0554,51477170.55
BTC,2019-04-26,5151.5745,5131.0617,5274.6955,5053.9463,0.0038,45160953.3
BTC,2019-04-27,5200.1932,5151.5744,5218.8152,5088.2981,0.0094,47687440.2
BTC,2019-04-28,5152.5457,5200.1931,5208.3477,5118.9091,-0.0092,43266088.13
BTC,2019-04-29,5151.4335,5156.543,5192.0253,5083.8427,-0.0002,51477170.55
BTC,2019-04-30,5277.4445,5155.6173,5292.6054,5130.2602,0.0245,51477170.55
BTC,2019-05-01,5297.9425,5277.4445,5351.3591,5259.844,0.0039,44213520.72
BTC,2019-05-02,5405.8781,5323.6393,5427.4884,5310.6701,0.0204,54003657.45
BTC,2019-05-03,5697.6791,5405.8781,5791.2115,5378.208,0.054,58109198.65
BTC,2019-05-04,5812.3318,5690.1475,5829.9489,5529.7482,0.0201,48003251.06
BTC,2019-05-05,5713.0351,5787.5986,5787.6455,5634.7239,-0.0171,43006075.36
BTC,2019-05-06,5706.0084,5713.035,5750.5656,5562.3147,-0.0012,42978500.7
BTC,2019-05-07,5899.5297,5687.2598,5956.1501,5687.2532,0.0339,50308167.48
BTC,2019-05-08,5932.4414,5759.3751,5942.4109,5708.4763,0.0056,42312167.35
BTC,2019-05-09,6159.6859,5932.4463,6159.6859,5845.6509,0.0383,50641334.15
BTC,2019-05-10,6387.8295,6159.6895,6426.8312,6098.158,0.037,49975000.81
BTC,2019-05-11,7254.8055,6347.7067,7337.3222,6346.3319,0.1357,41645834.01
BTC,2019-05-12,6992.7067,7241.0237,7577.7707,6758.8821,-0.0361,43311667.37
BTC,2019-05-13,7906.9408,6992.7059,8148.5611,6860.2867,0.1307,52640334.18
BTC,2019-05-14,7928.4174,7906.9464,8353.8697,7642.4036,0.0027,55638834.23
BTC,2019-05-15,8177.4535,7989.1277,8260.9531,7844.9802,0.0314,50641334.15
BTC,2019-05-16,7820.0762,8177.4536,8360.3002,7683.6653,-0.0437,49641834.14
BTC,2019-05-17,7243.6505,7820.0765,7935.9748,6900.8294,-0.0737,48642334.12
BTC,2019-05-18,7295.6497,7361.2576,7490.7942,7218.2607,0.0072,50308167.48
BTC,2019-05-19,8221.2594,7285.4214,8242.3575,7267.2109,0.1269,50986743.45
BTC,2019-05-20,7917.0125,8221.2655,8296.5456,7581.1085,-0.037,54326123.03
BTC,2019-05-21,7961.1287,7984.5111,8092.6792,7811.2772,0.0056,53659544.83
BTC,2019-05-22,7723.9039,7961.5199,8018.7545,7511.1139,-0.0298,50993232.04
BTC,2019-05-23,7903.8469,7723.8943,7973.2306,7478.095,0.0233,55659279.42
BTC,2019-05-24,8038.5068,7871.3759,8171.8008,7792.4338,0.017,52659677.53
BTC,2019-05-25,8089.5702,7990.9198,8130.5776,7935.7439,0.0064,50993232.04
BTC,2019-05-26,8653.1424,8090.0465,8780.782,7889.0707,0.0697,46660473.76
BTC,2019-05-27,8800.3466,8653.1518,8937.2465,8621.5722,0.017,54992701.22
BTC,2019-05-28,8719.3315,8776.5658,8819.6663,8555.5908,-0.0092,55659279.42
BTC,2019-05-29,8672.4001,8721.3476,8756.2424,8430.1299,-0.0054,54659412.12
BTC,2019-05-30,8287.0403,8665.8397,9084.15,8025.5865,-0.0444,57992303.11
BTC,2019-05-31,8513.2039,8285.4964,8544.6432,8120.0895,0.0273,53664058.51
BTC,2019-06-01,8588.4795,8514.3959,8622.73,8455.8604,0.0088,43386260.58
BTC,2019-06-02,8744.2656,8589.1696,8830.1822,8523.2427,0.0181,55994233.74
BTC,2019-06-03,8474.0482,8744.1092,8765.7435,8342.3177,-0.0309,48577778.94
BTC,2019-06-04,7645.5725,8108.1596,8108.1596,7453.2694,-0.0978,44127906.06
BTC,2019-06-05,7790.3211,7644.7988,7922.5611,7586.3616,0.0189,57106701.96
BTC,2019-06-06,7730.8817,7794.1959,7920.527,7459.1291,-0.0076,59331638.4
BTC,2019-06-07,8030.2561,7730.1859,8134.1668,7723.5397,0.0387,58219170.18
BTC,2019-06-08,7949.4258,8030.2339,8074.5935,7790.8998,-0.0101,58589992.92
BTC,2019-06-09,7600.9225,7930.8923,7964.0245,7525.5926,-0.0438,45982019.76
BTC,2019-06-10,7954.0062,7600.9225,8064.9001,7530.5341,0.0465,54510942.78
BTC,2019-06-11,7903.6253,8014.2309,8048.2227,7714.6103,-0.0063,58219170.18
BTC,2019-06-12,8151.7887,7903.6146,8249.4161,7824.1141,0.0314,53027651.82
BTC,2019-06-13,8256.7201,8166.6682,8330.6644,8052.1542,0.0129,48577778.94
BTC,2019-06-14,8667.788,8257.2777,8694.023,8172.4003,0.0498,55994233.74
BTC,2019-06-15,8836.1684,8698.1445,8897.996,8622.4717,0.0194,62264123.16
BTC,2019-06-16,9061.5405,8836.2497,9381.8197,8800.9957,0.0255,53775192.23
BTC,2019-06-17,9346.9751,9061.5935,9409.3425,8969.7709,0.0315,47882020.48
BTC,2019-06-18,9012.4879,9337.7541,9357.7733,8943.0971,-0.0358,48986990.18
BTC,2019-06-19,9259.1236,9011.4697,9285.4167,8967.5817,0.0274,60036687.22
BTC,2019-06-20,9559.9007,9260.6827,9599.9153,9198.7753,0.0325,65193212.5
BTC,2019-06-21,9906.408,9559.9007,9941.5271,9521.8321,0.0362,53038545.76
BTC,2019-06-22,10461.4122,10206.4903,11190.5678,10058.4163,0.056,48986990.18
BTC,2019-06-23,10843.571,10461.3904,11307.6936,10460.9989,0.0365,51933576.06
BTC,2019-06-24,10996.4598,10843.6018,11104.1005,10539.8124,0.0141,66666505.44
BTC,2019-06-25,11665.4097,10996.4533,11704.6219,10951.025,0.0608,65193212.5
BTC,2019-06-26,12444.9259,11668.6659,13879.2377,11625.8811,0.0668,53775192.23
BTC,2019-06-27,11086.2688,12444.9223,13328.5803,10314.7539,-0.1092,60773333.69
